month,Features,No,score,F1,AUC
12,['TNM-Stage'],1,0.6842105263157895,0.6666666666666665,0.7102272727272727
12,['TNM-Stage'],2,0.631578947368421,0.2222222222222222,0.5625
12,['TNM-Stage'],3,0.7894736842105263,0.8181818181818181,0.8461538461538461
12,['TNM-Stage'],4,0.8421052631578947,0.7272727272727273,0.7857142857142857
12,['TNM-Stage'],5,0.7894736842105263,0.7142857142857143,0.7670454545454546
12,['TNM-Stage'],6,0.6842105263157895,0.6666666666666666,0.75
12,['TNM-Stage'],7,0.631578947368421,0.5333333333333333,0.6444444444444444
12,['TNM-Stage'],8,0.7368421052631579,0.7368421052631579,0.7916666666666667
12,['TNM-Stage'],9,0.6842105263157895,0.6666666666666666,0.75
12,['TNM-Stage'],10,0.7368421052631579,0.7368421052631579,0.7916666666666667
12,['TNM-Stage'],11,0.6842105263157895,0.625,0.6944444444444444
12,['TNM-Stage'],12,0.7368421052631579,0.6153846153846153,0.7023809523809523
12,['TNM-Stage'],13,0.6842105263157895,0.625,0.6944444444444444
12,['TNM-Stage'],14,0.7894736842105263,0.7777777777777777,0.7944444444444444
12,['TNM-Stage'],15,0.7894736842105263,0.7499999999999999,0.8
12,['TNM-Stage'],16,0.8421052631578947,0.7272727272727273,0.7857142857142857
12,['TNM-Stage'],17,0.8421052631578947,0.8235294117647058,0.85
12,['TNM-Stage'],18,0.8421052631578947,0.8235294117647058,0.85
12,['TNM-Stage'],19,0.7368421052631579,0.7368421052631577,0.7388888888888888
12,['TNM-Stage'],20,0.7368421052631579,0.5454545454545454,0.6726190476190477
12,['TNM-Stage'],21,0.8947368421052632,0.8571428571428571,0.875
12,['TNM-Stage'],22,0.5789473684210527,0.5000000000000001,0.6193181818181819
12,['TNM-Stage'],23,0.8421052631578947,0.8,0.8333333333333333
12,['TNM-Stage'],24,0.5789473684210527,0.5555555555555556,0.636904761904762
12,['TNM-Stage'],25,0.8421052631578947,0.7692307692307693,0.8125
12,['TNM-Stage'],26,1.0,1.0,1.0
12,['TNM-Stage'],27,0.7368421052631579,0.7058823529411764,0.7727272727272727
12,['TNM-Stage'],28,0.6842105263157895,0.5,0.6666666666666666
12,['TNM-Stage'],29,0.7894736842105263,0.7499999999999999,0.8
12,['TNM-Stage'],30,0.5789473684210527,0.4285714285714285,0.5944444444444444
12,['TNM-Stage'],31,0.8947368421052632,0.8571428571428571,0.875
12,['TNM-Stage'],32,0.8421052631578947,0.8571428571428572,0.8465909090909092
12,['TNM-Stage'],33,0.631578947368421,0.631578947368421,0.6785714285714286
12,['TNM-Stage'],34,0.8421052631578947,0.7692307692307692,0.8154761904761905
12,['TNM-Stage'],35,0.7368421052631579,0.6153846153846153,0.7222222222222222
12,['TNM-Stage'],36,0.7894736842105263,0.7499999999999999,0.8
12,['TNM-Stage'],37,0.8421052631578947,0.7692307692307692,0.8154761904761905
12,['TNM-Stage'],38,0.6842105263157895,0.4,0.625
12,['TNM-Stage'],39,0.7894736842105263,0.7142857142857143,0.7777777777777778
12,['TNM-Stage'],40,0.6842105263157895,0.5714285714285715,0.7
12,['TNM-Stage'],41,0.7368421052631579,0.5454545454545454,0.6875
12,['TNM-Stage'],42,0.8421052631578947,0.8,0.8333333333333333
12,['TNM-Stage'],43,0.631578947368421,0.5882352941176471,0.7083333333333334
12,['TNM-Stage'],44,0.7368421052631579,0.7058823529411764,0.7727272727272727
12,['TNM-Stage'],45,0.6842105263157895,0.5,0.6666666666666666
12,['TNM-Stage'],46,0.7894736842105263,0.8181818181818182,0.8035714285714286
12,['TNM-Stage'],47,0.7368421052631579,0.7826086956521738,0.7321428571428571
12,['TNM-Stage'],48,0.6842105263157895,0.625,0.7272727272727273
12,['TNM-Stage'],49,0.7368421052631579,0.7058823529411764,0.7727272727272727
12,['TNM-Stage'],50,0.8421052631578947,0.8,0.8333333333333333
12,['TNM-Stage'],51,0.7368421052631579,0.6153846153846153,0.7222222222222222
12,['TNM-Stage'],52,0.8421052631578947,0.7692307692307692,0.8154761904761905
12,['TNM-Stage'],53,0.8421052631578947,0.7692307692307693,0.8125
12,['TNM-Stage'],54,0.7368421052631579,0.6153846153846154,0.7045454545454545
12,['TNM-Stage'],55,0.7894736842105263,0.6666666666666666,0.7440476190476191
12,['TNM-Stage'],56,0.7894736842105263,0.7499999999999999,0.8
12,['TNM-Stage'],57,0.7368421052631579,0.7058823529411764,0.7444444444444445
12,['TNM-Stage'],58,0.8421052631578947,0.823529411764706,0.8388888888888888
