month,Features,No,score,F1,AUC
12,['CD4'],58,0.6,0.7000000000000001,0.5555555555555556
12,['CD4'],59,0.7333333333333333,0.8181818181818182,0.7083333333333334
12,['CD4'],60,0.6,0.7000000000000001,0.5681818181818181
12,['CD4'],61,0.6,0.6666666666666665,0.6
12,['CD4'],62,0.6666666666666666,0.782608695652174,0.8214285714285714
12,['CD4'],63,0.6,0.7499999999999999,0.5
12,['CD4'],64,0.6666666666666666,0.8,0.5
12,['CD4'],65,0.6,0.7000000000000001,0.6250000000000001
12,['CD4'],66,0.6666666666666666,0.8,0.5
12,['CD4'],67,0.6666666666666666,0.8,0.5
12,['CD4'],68,0.7333333333333333,0.7999999999999999,0.7386363636363636
12,['CD4'],69,0.7333333333333333,0.8461538461538461,0.4230769230769231
12,['CD4'],70,0.6666666666666666,0.8,0.5
12,['CD4'],71,0.7333333333333333,0.7999999999999999,0.7386363636363636
12,['CD4'],72,0.7333333333333333,0.8000000000000002,0.7000000000000001
12,['CD4'],73,0.6666666666666666,0.8,0.5
12,['CD4'],74,0.8,0.8695652173913044,0.8846153846153846
12,['CD4'],75,0.7333333333333333,0.846153846153846,0.5
12,['CD4'],76,0.7333333333333333,0.7777777777777777,0.75
12,['CD4'],77,0.7333333333333333,0.7999999999999999,0.7386363636363636
12,['CD4'],78,0.5333333333333333,0.5333333333333333,0.5555555555555556
12,['CD4'],79,0.7333333333333333,0.8181818181818181,0.8461538461538461
12,['CD4'],80,0.4666666666666667,0.6363636363636364,0.5
12,['CD4'],81,0.6666666666666666,0.7826086956521738,0.5961538461538461
12,['CD4'],82,0.8666666666666667,0.923076923076923,0.9285714285714286
12,['CD4'],83,0.8,0.8695652173913043,0.7500000000000002
12,['CD4'],84,0.6,0.7499999999999999,0.5
12,['CD4'],85,0.6666666666666666,0.761904761904762,0.6136363636363636
12,['CD4'],86,0.7333333333333333,0.8000000000000002,0.7000000000000001
12,['CD4'],87,0.5333333333333333,0.6956521739130436,0.5
12,['CD4'],88,0.7333333333333333,0.8181818181818181,0.8461538461538461
12,['CD4'],89,0.6666666666666666,0.7058823529411765,0.6666666666666667
12,['CD4'],90,0.7333333333333333,0.8181818181818182,0.6590909090909092
12,['CD4'],91,0.6666666666666666,0.8,0.5
12,['CD4'],92,0.6666666666666666,0.7368421052631579,0.7916666666666667
12,['CD4'],93,0.4666666666666667,0.5555555555555556,0.45000000000000007
12,['CD4'],94,0.7333333333333333,0.846153846153846,0.5
12,['CD4'],95,0.6666666666666666,0.7368421052631579,0.6931818181818181
12,['CD4'],96,0.6,0.7499999999999999,0.5
12,['CD4'],97,0.6,0.6666666666666665,0.6
12,['CD4'],98,0.8,0.8571428571428571,0.875
12,['CD4'],99,0.6666666666666666,0.7368421052631579,0.7916666666666667
12,['CD4'],100,0.6,0.7500000000000001,0.34615384615384615
