month,No,CD4,PD-1,GAL 9 TC,score,F1,AUC
12,34,0.4297550441736731,0.09944842507151323,0.47079653075481365,0.5238095238095238,0.375,0.5
12,35,0.4320841690457086,0.09254893794868883,0.47536689300560264,0.7619047619047619,0.8,0.7727272727272727
12,36,0.4848042788027703,0.11975797111400252,0.3954377500832273,0.8095238095238095,0.8333333333333333,0.8045454545454546
12,37,0.44152599287596384,0.12996095576809558,0.4285130513559406,0.9047619047619048,0.888888888888889,0.9230769230769231
12,38,0.46961756857517806,0.12928000767680184,0.40110242374802013,0.8571428571428571,0.823529411764706,0.860576923076923
12,39,0.48579563237462053,0.032449695160202435,0.48175467246517706,0.8095238095238095,0.8181818181818182,0.8136363636363636
12,40,0.4350312419386739,0.10651496990117286,0.45845378816015336,0.8571428571428571,0.88,0.85
12,41,0.3759883676870472,0.12782163659900758,0.49618999571394523,0.8095238095238095,0.75,0.7916666666666666
12,42,0.4118256628936315,0.11095366006953718,0.4772206770368314,0.8095238095238095,0.8181818181818181,0.8333333333333334
12,43,0.40304700581249975,0.08906342796399756,0.5078895662235028,0.6666666666666666,0.7199999999999999,0.6586538461538461
12,44,0.4656908949218033,0.0869777116822677,0.44733139339592903,0.7142857142857143,0.8,0.6666666666666667
12,45,0.44299305947980144,0.12130501486731558,0.435701925652883,0.7619047619047619,0.8,0.7545454545454546
12,46,0.3658764028103738,0.10766223257968142,0.5264613646099447,0.5714285714285714,0.64,0.5714285714285714
12,47,0.41350050693748047,0.08801665345757627,0.49848283960494316,0.8571428571428571,0.888888888888889,0.8333333333333334
12,48,0.35669607319075725,0.12509411998438977,0.518209806824853,0.6666666666666666,0.6666666666666667,0.7067307692307692
12,49,0.4129082644377367,0.10911169676990023,0.4779800387923631,0.7142857142857143,0.7272727272727273,0.7136363636363636
12,50,0.4027904495844176,0.12417182407326624,0.473037726342316,0.8571428571428571,0.8571428571428571,0.875
12,51,0.3849971418957031,0.04525031643167824,0.5697525416726186,0.8571428571428571,0.8421052631578948,0.8611111111111112
12,52,0.44538693299712834,0.08005943751418089,0.4745536294886908,0.8095238095238095,0.8,0.8461538461538461
12,53,0.39112399351915195,0.11037121096771801,0.49850479551313004,0.8095238095238095,0.7777777777777777,0.8221153846153845
12,54,0.3993847698051717,0.11533400670236882,0.4852812234924596,0.7619047619047619,0.782608695652174,0.7916666666666666
12,55,0.3984583404373929,0.11748572705596225,0.48405593250664475,0.7142857142857143,0.7000000000000001,0.7857142857142857
12,56,0.5005079835555337,0.09309324134084346,0.40639877510362293,0.7619047619047619,0.8,0.7545454545454546
12,57,0.492830346733803,0.14012623749110317,0.3670434157750939,0.8571428571428571,0.88,0.85
12,58,0.39013226862266404,0.12899289161178662,0.4808748397655494,0.8571428571428571,0.8695652173913044,0.8636363636363636
12,59,0.46952906903003966,0.0,0.5304709309699603,0.7619047619047619,0.8148148148148148,0.7355769230769231
12,60,0.4528889640137612,0.006138462136472251,0.5409725738497666,0.8095238095238095,0.7999999999999999,0.8194444444444444
12,61,0.3585150015867804,0.1484453010973547,0.4930396973158649,0.7619047619047619,0.7368421052631579,0.7681818181818182
12,62,0.38346141854508325,0.14330024672193,0.47323833473298665,0.7619047619047619,0.8,0.7857142857142858
12,63,0.4342516561553226,0.0979682964022447,0.4677800474424328,0.6666666666666666,0.6666666666666666,0.75
12,64,0.4277682447752778,0.1545833534807632,0.4176484017439591,0.8571428571428571,0.8421052631578948,0.8846153846153846
12,65,0.4526573606588017,0.12983458871128273,0.4175080506299156,0.8095238095238095,0.8461538461538461,0.7916666666666667
12,66,0.4330188429246491,0.0900085984837874,0.47697255859156357,0.7142857142857143,0.625,0.8125
12,67,0.4837123588039418,0.10250606199398923,0.4137815792020689,0.8095238095238095,0.8181818181818181,0.8333333333333334
12,68,0.4368305462044825,0.13477721367226375,0.42839224012325383,0.8571428571428571,0.8695652173913043,0.8545454545454546
12,69,0.3592021906998202,0.10876168235083171,0.5320361269493482,0.6666666666666666,0.4615384615384615,0.6071428571428571
12,70,0.45753219636519893,0.10885690504316577,0.4336108985916354,0.7619047619047619,0.761904761904762,0.7636363636363637
12,71,0.3641914341891421,0.11825625482692777,0.5175523109839301,0.7142857142857143,0.7272727272727274,0.7451923076923077
12,72,0.4351990823809927,0.1265116048072666,0.4382893128117407,0.8571428571428571,0.823529411764706,0.860576923076923
12,73,0.5030358344928625,0.022309012638040818,0.4746551528690967,0.7142857142857143,0.7857142857142856,0.6730769230769231
12,74,0.42861204735968667,0.1118182814626691,0.4595696711776443,0.9047619047619048,0.9090909090909091,0.9090909090909091
12,75,0.4978816643244565,0.0,0.5021183356755435,0.7142857142857143,0.7857142857142856,0.6730769230769231
12,76,0.4562152961038365,0.09755133345105778,0.4462333704451057,0.7142857142857143,0.7692307692307692,0.7045454545454546
12,77,0.4702219183280853,0.0376361507702479,0.49214193090166675,0.8571428571428571,0.8571428571428572,0.859090909090909
12,78,0.5057206675098599,0.02376663568765072,0.47051269680248947,0.7619047619047619,0.7058823529411765,0.7596153846153846
12,79,0.4135493169417236,0.08871255953011858,0.4977381235281578,0.7619047619047619,0.8387096774193548,0.6875
12,80,0.36586130300565967,0.12445998747476858,0.5096787095195718,0.6666666666666666,0.7200000000000001,0.6772727272727272
12,81,0.45602596352179164,0.10261637012751093,0.44135766635069745,0.7142857142857143,0.7692307692307692,0.7045454545454546
12,82,0.5550543046360525,0.02437146528908724,0.4205742300748602,0.8571428571428571,0.8799999999999999,0.8605769230769231
12,83,0.3953939544334989,0.09190820148225981,0.5126978440842412,0.6190476190476191,0.5555555555555556,0.6136363636363635
12,84,0.4430209461181199,0.10925055752007914,0.447728496361801,0.8095238095238095,0.7142857142857143,0.875
12,85,0.497547332060118,0.09756207256053329,0.4048905953793487,0.8571428571428571,0.9032258064516129,0.7857142857142857
12,86,0.3798164864361678,0.10435778490651207,0.5158257286573202,0.7142857142857143,0.6666666666666666,0.8
12,87,0.4212156570156758,0.0904826595507574,0.4883016834335667,0.7619047619047619,0.8,0.7545454545454546
12,88,0.45219284851937586,0.027744061001483702,0.5200630904791405,0.7619047619047619,0.8148148148148148,0.7361111111111112
12,89,0.48576079850328474,0.09669182109517147,0.41754738040154377,0.7619047619047619,0.782608695652174,0.7916666666666666
12,90,0.3544287160980227,0.12443638839028125,0.5211348955116961,0.7142857142857143,0.6666666666666665,0.7090909090909091
12,91,0.4836315290551921,0.008087184710816396,0.5082812862339916,0.7619047619047619,0.7368421052631579,0.7836538461538463
12,92,0.4470704351395318,0.10756034860626823,0.4453692162542001,0.8095238095238095,0.8571428571428571,0.7740384615384615
12,93,0.3613788970882933,0.10280357807480385,0.5358175248369029,0.6666666666666666,0.6666666666666666,0.6805555555555556
12,94,0.4589284036477903,0.024945955717720035,0.5161256406344897,0.8095238095238095,0.8181818181818182,0.8090909090909092
12,95,0.555223350822816,0.10259055354288099,0.34218609563430297,0.8095238095238095,0.8750000000000001,0.7142857142857143
12,96,0.5676898558796385,0.008361885827343773,0.4239482582930177,0.7619047619047619,0.7826086956521738,0.7681818181818181
12,97,0.5401574699239277,0.037864791359703664,0.42197773871636873,0.8095238095238095,0.8,0.8333333333333333
12,98,0.4632423594552985,0.09523459339050444,0.44152304715419716,0.9047619047619048,0.9166666666666666,0.9
12,99,0.5312430697117081,0.12130739050448619,0.3474495397838059,0.8095238095238095,0.8181818181818182,0.8136363636363636
12,100,0.4324717255021819,0.0775857501327402,0.4899425243650779,0.7142857142857143,0.75,0.7227272727272727
24,1,0.5351364518059896,0.09740510385598784,0.3674584443380226,0.76,0.7857142857142856,0.7564102564102566
24,2,0.46162812269118,0.08376576269097956,0.45460611461784045,0.76,0.625,0.7242647058823529
24,3,0.3896252748132039,0.09751660665203919,0.5128581185347569,0.68,0.75,0.6904761904761905
24,4,0.5068443798785174,0.08105170430072352,0.41210391582075917,0.72,0.7586206896551725,0.75
24,5,0.4591777789833178,0.08948853401700058,0.4513336869996817,0.8,0.8148148148148148,0.8019480519480519
24,6,0.5174173408778183,0.08905984795651971,0.39352281116566196,0.8,0.8387096774193549,0.7833333333333333
24,7,0.5031546082259051,0.0838120756620829,0.41303331611201194,0.76,0.8235294117647058,0.7166666666666667
24,8,0.4786641262426083,0.1093569468973575,0.41197892686003423,0.92,0.9333333333333333,0.9090909090909091
24,9,0.4282801007000427,0.07293715996537573,0.49878273933458156,0.8,0.7826086956521738,0.801948051948052
24,10,0.4546230901390762,0.13341371015166806,0.41196319970925577,0.8,0.8387096774193549,0.7833333333333333
24,11,0.4165921201985376,0.09728361622262124,0.48612426357884114,0.68,0.7500000000000001,0.65
24,12,0.4942232118394517,0.13307479185018392,0.3727019963103644,0.88,0.888888888888889,0.8831168831168831
24,13,0.5255934821041782,0.08334883069345382,0.391057687202368,0.8,0.8648648648648648,0.7222222222222222
24,14,0.43418284183211947,0.08257314649810826,0.4832440116697723,0.76,0.7692307692307693,0.8
24,15,0.4963381392315934,0.022968953657677184,0.4806929071107294,0.84,0.8571428571428571,0.8376623376623377
24,16,0.4522082154088511,0.10605472382992688,0.441737060761222,0.84,0.8181818181818181,0.875
24,17,0.4236484046685501,0.09367350836314546,0.48267808696830444,0.88,0.896551724137931,0.875
24,18,0.4032390387352774,0.02811236114796997,0.5686486001167527,0.76,0.7692307692307692,0.775974025974026
24,19,0.43974839822700534,0.09104907727246422,0.4692025245005305,0.76,0.7272727272727272,0.7666666666666667
24,20,0.6106043085221197,0.016652796991564474,0.37274289448631576,0.76,0.7692307692307692,0.7628205128205129
24,21,0.4240907654933794,0.10976887078343606,0.46614036372318457,0.8,0.8148148148148148,0.8019480519480519
24,22,0.498628540876994,0.13206871139299384,0.3693027477300122,0.92,0.9444444444444444,0.875
24,23,0.5318761354189694,0.10661652823191721,0.36150733634911336,0.72,0.6956521739130435,0.7207792207792209
24,24,0.42614384829633667,0.11284073103568953,0.4610154206679738,0.88,0.8571428571428571,0.90625
24,25,0.4758637235935313,0.09628592865067562,0.42785034775579306,0.84,0.8750000000000001,0.8181818181818181
24,26,0.47154974048194875,0.09490409654531576,0.4335461629727355,0.64,0.5714285714285715,0.6458333333333333
24,27,0.5384474704142568,0.0342164985650037,0.4273360310207396,0.8,0.8275862068965518,0.7922077922077921
24,28,0.3986073405416936,0.10591032649707337,0.49548233296123306,0.8,0.7058823529411764,0.868421052631579
24,29,0.6387042359421846,0.020330028298885677,0.3409657357589297,0.76,0.8235294117647058,0.7166666666666667
24,30,0.467631449337854,0.09828197358584471,0.43408657707630127,0.76,0.8000000000000002,0.7532051282051281
24,31,0.4734230030626471,0.08966151315449232,0.43691548378286055,0.88,0.8571428571428571,0.90625
24,32,0.35384750146340216,0.09434147142732197,0.5518110271092759,0.64,0.64,0.6410256410256411
24,33,0.4813305153143172,0.11401164498104449,0.40465783970463837,0.8,0.8148148148148148,0.8044871794871795
24,34,0.4697803023647203,0.08621855317941103,0.4440011444558687,0.72,0.6666666666666666,0.7326388888888888
24,35,0.4311155334783933,0.10866824233965008,0.46021622418195673,0.84,0.8947368421052632,0.75
24,36,0.4778930360098696,0.08809504615143122,0.43401191783869925,0.76,0.8,0.7692307692307692
24,37,0.4596808245639814,0.08085861713814113,0.4594605582978775,0.72,0.7407407407407408,0.7243589743589745
24,38,0.5421319985846548,0.014621366320474154,0.4432466350948711,0.72,0.6956521739130435,0.7333333333333334
24,39,0.4131780724936986,0.06951207165326614,0.5173098558530352,0.84,0.846153846153846,0.8571428571428572
24,40,0.5142479968965541,0.08365098391827512,0.4021010191851709,0.8,0.8275862068965517,0.8076923076923077
24,41,0.4324375363025288,0.07800162095920844,0.48956084273826284,0.8,0.8275862068965517,0.7948717948717949
24,42,0.47824184930273805,0.10123854551825155,0.4205196051790104,0.76,0.7857142857142856,0.7564102564102566
24,43,0.5432715023249975,0.027416382139547266,0.42931211553545523,0.8,0.8148148148148148,0.8044871794871795
24,44,0.444473725429269,0.08857902646815016,0.46694724810258087,0.6,0.5454545454545454,0.6233766233766234
24,45,0.41676167928983715,0.1030766975516971,0.4801616231584658,0.76,0.8000000000000002,0.7532051282051281
24,46,0.38353959483518074,0.09098507135814188,0.5254753338066773,0.72,0.7741935483870968,0.7115384615384616
24,47,0.5282848463240585,0.10104311119201044,0.37067204248393104,0.84,0.8749999999999999,0.8166666666666667
24,48,0.5151048435841177,0.005334158707895832,0.47956099770798644,0.76,0.7999999999999999,0.7467532467532467
24,49,0.3742471450250736,0.09475724771982984,0.5309956072550966,0.76,0.6666666666666665,0.737012987012987
24,50,0.4647463922003972,0.12172366288089066,0.4135299449187121,0.92,0.9375,0.9131944444444444
24,51,0.5014313210064373,0.009704457946654166,0.4888642210469086,0.84,0.8666666666666666,0.827922077922078
24,52,0.4606341670938584,0.09519655851431487,0.4441692743918268,0.76,0.7857142857142857,0.7660256410256411
24,53,0.45209600191072863,0.03125983111001526,0.5166441669792561,0.8,0.8275862068965518,0.7922077922077921
24,54,0.42446036800891496,0.12492242414575268,0.45061720784533243,0.84,0.846153846153846,0.8571428571428572
24,55,0.5496868187867763,0.0956547518689715,0.3546584293442523,0.84,0.8571428571428571,0.8461538461538461
24,56,0.45246931365790877,0.08774371369031461,0.4597869726517767,0.8,0.8387096774193549,0.7824675324675325
24,57,0.41794276662068525,0.14240438530876032,0.4396528480705545,0.84,0.8571428571428571,0.8365384615384616
24,58,0.3871922692421842,0.07242605142585182,0.540381679331964,0.76,0.75,0.7833333333333334
24,59,0.6569584238006091,0.08279113283697923,0.2602504433624117,0.72,0.7586206896551725,0.75
24,60,0.6035231620803888,0.02342593858253153,0.3730508993370797,0.84,0.8749999999999999,0.8166666666666667
24,61,0.5085652247139855,0.07908413325385111,0.4123506420321634,0.72,0.7741935483870968,0.7307692307692308
24,62,0.3489995594170245,0.10624224779726857,0.544758192785707,0.68,0.5555555555555556,0.6558441558441559
24,63,0.4792824707377623,0.08213176551454328,0.4385857637476945,0.72,0.6956521739130436,0.7941176470588236
24,64,0.3930943411088991,0.11887202099448921,0.4880336378966117,0.76,0.7857142857142857,0.7660256410256411
24,65,0.4030878830387091,0.0803717636930034,0.5165403532682875,0.84,0.8333333333333333,0.8666666666666667
24,66,0.43251687373245024,0.11272075349522548,0.4547623727723243,0.84,0.8181818181818182,0.8376623376623378
24,67,0.44928042973928356,0.03919408435621647,0.5115254859045,0.76,0.7692307692307692,0.775974025974026
24,68,0.34613837716705653,0.09673062162791188,0.5571310012050317,0.8,0.782608695652174,0.8214285714285714
24,69,0.4961445720468854,0.004232515882538692,0.4996229120705759,0.8,0.8275862068965518,0.7922077922077921
24,70,0.6224953735602887,0.07237576666995106,0.3051288597697603,0.72,0.7741935483870968,0.7307692307692308
24,71,0.4604886059340725,0.01913938327547923,0.5203720107904484,0.76,0.7692307692307693,0.7596153846153846
24,72,0.41739986298612775,0.07733911513008544,0.5052610218837867,0.84,0.8333333333333333,0.8666666666666667
24,73,0.4445960308209863,0.03215396325064018,0.5232500059283735,0.84,0.8461538461538461,0.8429487179487177
24,74,0.4400779311231532,0.12596580536766522,0.4339562635091817,0.88,0.896551724137931,0.8733766233766233
24,75,0.46020101190355134,0.1080088072109558,0.43179018088549287,0.8,0.8484848484848484,0.7727272727272727
24,76,0.46937878133498506,0.0953185018144271,0.4353027168505878,0.88,0.8695652173913043,0.8782051282051283
24,77,0.46671137082483105,0.023098645493396287,0.5101899836817726,0.84,0.8333333333333333,0.8429487179487178
24,78,0.4604003843572426,0.09072825263622793,0.44887136300652947,0.84,0.8181818181818181,0.875
24,79,0.45882584036341767,0.024668076393845464,0.516506083242737,0.64,0.64,0.6666666666666666
24,80,0.530455294016432,0.02601972786155311,0.4435249781220149,0.76,0.7692307692307692,0.775974025974026
24,81,0.47750749538553766,0.016376280262420693,0.5061162243520416,0.64,0.6086956521739131,0.6701388888888888
24,82,0.5489492943715765,0.10199928726697188,0.3490514183614516,0.8,0.782608695652174,0.84375
24,83,0.5026302623712253,0.0190984468025716,0.4782712908262031,0.68,0.7142857142857142,0.6762820512820512
24,84,0.44971800913031257,0.1078337953976855,0.4424481954720018,0.88,0.9032258064516129,0.8666666666666668
24,85,0.4599884358730719,0.10696136079724619,0.4330502033296819,0.84,0.8461538461538461,0.8397435897435898
24,86,0.4254631261493353,0.08186598489884878,0.4926708889518158,0.72,0.6956521739130435,0.7569444444444444
24,87,0.4176341567962153,0.10961944061807133,0.4727464025857133,0.88,0.8799999999999999,0.8814102564102563
24,88,0.4537320929926262,0.10820004425342888,0.4380678627539449,0.84,0.8823529411764706,0.8020833333333334
24,89,0.4840297210550641,0.08918481930452114,0.42678545964041487,0.76,0.7272727272727272,0.7666666666666667
24,90,0.5055955282218177,0.009160443394123025,0.48524402838405917,0.84,0.8666666666666667,0.8333333333333334
24,91,0.38678881800336085,0.10798482972657145,0.5052263522700677,0.68,0.6923076923076923,0.6948051948051949
24,92,0.3960450964942943,0.10022845026009854,0.5037264532456072,0.64,0.6666666666666665,0.6499999999999999
24,93,0.4158826484972068,0.11613003615372446,0.46798731534906873,0.88,0.9090909090909091,0.85
24,94,0.38804239842999555,0.0876497802146173,0.5243078213553872,0.8,0.8148148148148148,0.8044871794871795
24,95,0.5653089680047063,0.00581000876877217,0.4288810232265215,0.76,0.8333333333333334,0.7023809523809524
24,96,0.47208728016769386,0.09515441668719253,0.4327583031451136,0.8,0.8148148148148148,0.8044871794871795
24,97,0.47799638627594115,0.0949900682394971,0.42701354548456183,0.8,0.8387096774193549,0.7824675324675325
24,98,0.41633218525685145,0.10410000724501907,0.4795678074981295,0.8,0.7826086956521738,0.8166666666666667
24,99,0.4664991229393943,0.11027178658889118,0.42322909047171464,0.76,0.8125,0.7333333333333333
24,100,0.48673061032675147,0.10703354775792563,0.40623584191532286,0.88,0.896551724137931,0.875
36,1,0.537136062849824,0.09753108041880625,0.3653328567313698,0.6666666666666666,0.6896551724137931,0.6761363636363636
36,2,0.42581569101205896,0.08327829852261918,0.49090601046532195,0.7037037037037037,0.6,0.6944444444444443
36,3,0.5042544870598205,0.08276332308225352,0.41298218985792595,0.7777777777777778,0.8500000000000001,0.6973684210526316
36,4,0.5347356169807608,0.08300018001131078,0.38226420300792857,0.7777777777777778,0.8125000000000001,0.771978021978022
36,5,0.6593715803024162,0.008122014617638628,0.33250640507994517,0.5925925925925926,0.6666666666666667,0.5851648351648351
36,6,0.4896959997760469,0.10113680857254949,0.40916719165140364,0.8148148148148148,0.8387096774193549,0.8153409090909091
36,7,0.4820406711987541,0.10058320053158283,0.4173761282696632,0.8518518518518519,0.8823529411764706,0.8611111111111112
36,8,0.4572530081729824,0.06570631109291926,0.4770406807340984,0.7037037037037037,0.6666666666666667,0.7073863636363636
36,9,0.4446942097230226,0.11894138411174016,0.43636440616523714,0.9259259259259259,0.9333333333333333,0.9230769230769231
36,10,0.5459561099516282,0.07913523788988233,0.37490865215848956,0.7777777777777778,0.8125,0.7666666666666668
36,11,0.49016972316063934,0.018278599473746507,0.49155167736561417,0.7777777777777778,0.8333333333333334,0.7500000000000002
36,12,0.5129935529147186,0.10349099757541035,0.383515449509871,0.7037037037037037,0.6666666666666666,0.7087912087912087
36,13,0.518368175788028,0.03278338509249677,0.4488484391194753,0.8518518518518519,0.875,0.8465909090909091
36,14,0.5073675571452617,0.07974621591232524,0.4128862269424131,0.7037037037037037,0.75,0.6978021978021978
36,15,0.6072735443312862,0.08398943995028223,0.30873701571843165,0.7407407407407407,0.7741935483870968,0.7362637362637363
36,16,0.49486255422575337,0.10620431665273984,0.39893312912150675,0.9629629629629629,0.962962962962963,0.9642857142857143
36,17,0.45756299600065675,0.11488816720555543,0.4275488367937879,0.8518518518518519,0.8333333333333333,0.8607954545454546
36,18,0.4848672156716743,0.08610961570224474,0.429023168626081,0.7777777777777778,0.823529411764706,0.7556818181818181
36,19,0.4554150535624499,0.09792322236243103,0.44666172407511906,0.7777777777777778,0.7692307692307692,0.7833333333333334
36,20,0.5421510486197937,0.06342837308518105,0.3944205782950253,0.7777777777777778,0.7692307692307692,0.7982954545454546
36,21,0.5240137030164083,0.07125465048194071,0.4047316465016511,0.7777777777777778,0.8235294117647058,0.7583333333333332
36,22,0.5033520093665897,0.01756869087010259,0.4790792997633077,0.7777777777777778,0.8000000000000002,0.7829670329670328
36,23,0.5303044285268962,0.08669488002886158,0.38300069144424226,0.7777777777777778,0.8000000000000002,0.775
36,24,0.48938747365592966,0.09583916686555263,0.4147733594785178,0.7407407407407407,0.7200000000000001,0.7528409090909091
36,25,0.5496113567919063,0.015582100809008358,0.4348065423990854,0.7777777777777778,0.7857142857142857,0.7774725274725274
36,26,0.4987526724617823,0.09803282713429377,0.40321450040392404,0.7777777777777778,0.8125000000000001,0.771978021978022
36,27,0.44880439753013235,0.06397586409711149,0.4872197383727562,0.7777777777777778,0.7999999999999999,0.7747252747252747
36,28,0.38869014752794295,0.07634424681604458,0.5349656056560125,0.9629629629629629,0.9565217391304348,0.96875
36,29,0.4239176937611368,0.07583769953307487,0.5002446067057883,0.5925925925925926,0.5925925925925927,0.6352941176470588
36,30,0.4534707250582411,0.007733494406868762,0.5387957805348902,0.8518518518518519,0.8571428571428571,0.8543956043956044
36,31,0.44211200887946767,0.08268662035720534,0.47520137076332697,0.7037037037037037,0.6666666666666666,0.7235294117647059
36,32,0.5087850351330931,0.10290287429468702,0.38831209057221977,0.7777777777777778,0.7857142857142856,0.7802197802197803
36,33,0.4562369972242136,0.08634718939725891,0.4574158133785275,0.7407407407407407,0.7407407407407408,0.7417582417582418
36,34,0.5551776074536799,0.06875665079708787,0.3760657417492323,0.7037037037037037,0.6666666666666667,0.75
36,35,0.4809997809462061,0.09373894488861861,0.42526127416517534,0.8888888888888888,0.9189189189189189,0.85
36,36,0.5159167350587147,0.07613138323948257,0.4079518817018027,0.7777777777777778,0.7857142857142858,0.8125
36,37,0.5183794345145142,0.062042192266982286,0.4195783732185035,0.7037037037037037,0.7500000000000001,0.6916666666666667
36,38,0.43084366320089634,0.07859370337644207,0.49056263342266154,0.8888888888888888,0.888888888888889,0.9
36,39,0.5154802041771973,0.0825835975414131,0.4019361982813897,0.7407407407407407,0.7586206896551725,0.78125
36,40,0.44890841894391276,0.08941670458758905,0.4616748764684981,0.7407407407407407,0.7741935483870968,0.7472527472527472
36,41,0.6535933771399977,0.0964108755090302,0.24999574735097213,0.7777777777777778,0.7692307692307692,0.7833333333333334
36,42,0.519254768194615,0.1051529782244705,0.3755922535809144,0.8888888888888888,0.9032258064516129,0.8833333333333333
36,43,0.4232219952977793,0.11248685844793005,0.46429114625429063,0.8888888888888888,0.9142857142857143,0.8636363636363636
36,44,0.5282605347163447,0.07701444894132001,0.3947250163423353,0.6666666666666666,0.6896551724137931,0.6703296703296703
36,45,0.48217721505715205,0.03707147347967752,0.48075131146317035,0.8148148148148148,0.8,0.8131868131868133
36,46,0.4869752523076456,0.09786598875527006,0.4151587589370843,0.8518518518518519,0.8749999999999999,0.8416666666666667
36,47,0.6341561938236081,0.0831635200392164,0.28268028613717555,0.7777777777777778,0.8125,0.7666666666666668
36,48,0.4464958265408247,0.08433553753686956,0.4691686359223058,0.6666666666666666,0.6666666666666667,0.7147058823529412
36,49,0.3760169718937219,0.08716530665619235,0.5368177214500857,0.7407407407407407,0.6956521739130435,0.7386363636363636
36,50,0.47549841671483006,0.029445614065601797,0.4950559692195681,0.8888888888888888,0.9032258064516129,0.8920454545454546
36,51,0.43965274127059795,0.08926074872071807,0.47108651000868407,0.6666666666666666,0.6896551724137931,0.6941176470588236
36,52,0.4831851918245651,0.01810679030933328,0.49870801786610164,0.8148148148148148,0.761904761904762,0.8011363636363636
36,53,0.4327793656971506,0.004330288927514635,0.5628903453753348,0.8148148148148148,0.8275862068965518,0.8131868131868132
36,54,0.45829880451037247,0.03136278933108485,0.5103384061585428,0.8888888888888888,0.8571428571428572,0.8778409090909091
36,55,0.46871356794509106,0.11542386834740019,0.4158625637075088,0.7777777777777778,0.7692307692307692,0.7916666666666666
