month,Features,No,score,F1,AUC
24,['CD4'],67,0.7272727272727273,0.75,0.7249999999999999
24,['CD4'],68,0.5,0.5217391304347826,0.5
24,['CD4'],69,0.5909090909090909,0.47058823529411764,0.5683760683760684
24,['CD4'],70,0.7272727272727273,0.6666666666666665,0.7166666666666668
24,['CD4'],71,0.5909090909090909,0.64,0.5854700854700855
24,['CD4'],72,0.7727272727272727,0.6666666666666666,0.7410714285714286
24,['CD4'],73,0.6363636363636364,0.6363636363636364,0.6363636363636362
24,['CD4'],74,0.5909090909090909,0.6086956521739131,0.5916666666666667
24,['CD4'],75,0.6363636363636364,0.5555555555555556,0.6583333333333334
24,['CD4'],76,0.6818181818181818,0.6956521739130435,0.6833333333333332
24,['CD4'],77,0.8636363636363636,0.888888888888889,0.8504273504273504
24,['CD4'],78,0.7272727272727273,0.7,0.725
24,['CD4'],79,0.7272727272727273,0.8000000000000002,0.6857142857142857
24,['CD4'],80,0.6363636363636364,0.6363636363636365,0.6416666666666667
24,['CD4'],81,0.7272727272727273,0.7692307692307692,0.7166666666666668
24,['CD4'],82,0.7727272727272727,0.782608695652174,0.8214285714285714
24,['CD4'],83,0.5,0.5217391304347826,0.5
24,['CD4'],84,0.5909090909090909,0.5263157894736842,0.5982142857142857
24,['CD4'],85,0.6363636363636364,0.6923076923076923,0.6363636363636365
24,['CD4'],86,0.7727272727272727,0.7368421052631577,0.7666666666666667
24,['CD4'],87,0.8636363636363636,0.88,0.8636363636363636
24,['CD4'],88,0.6818181818181818,0.631578947368421,0.6818181818181817
24,['CD4'],89,0.45454545454545453,0.33333333333333326,0.44761904761904764
24,['CD4'],90,0.6363636363636364,0.5,0.6071428571428571
24,['CD4'],91,0.8636363636363636,0.8571428571428572,0.8666666666666666
24,['CD4'],92,0.6818181818181818,0.6956521739130435,0.6833333333333332
24,['CD4'],93,0.6818181818181818,0.588235294117647,0.6666666666666666
24,['CD4'],94,0.7727272727272727,0.761904761904762,0.775
24,['CD4'],95,0.7727272727272727,0.8387096774193549,0.719047619047619
24,['CD4'],96,0.7272727272727273,0.7272727272727272,0.7333333333333334
24,['CD4'],97,0.6818181818181818,0.6956521739130435,0.6965811965811965
24,['CD4'],98,0.6363636363636364,0.6666666666666667,0.6363636363636364
24,['CD4'],99,0.7272727272727273,0.7692307692307692,0.7166666666666668
24,['CD4'],100,0.7272727272727273,0.7500000000000001,0.735042735042735
24,['PD-1'],1,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],2,0.45454545454545453,0.625,0.5
24,['PD-1'],3,0.45454545454545453,0.25,0.5714285714285714
24,['PD-1'],4,0.5454545454545454,0.0,0.5
24,['PD-1'],5,0.5,0.6666666666666666,0.5
24,['PD-1'],6,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],7,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],8,0.5,0.15384615384615385,0.5416666666666666
24,['PD-1'],9,0.5454545454545454,0.16666666666666669,0.5454545454545454
24,['PD-1'],10,0.3181818181818182,0.0,0.5
24,['PD-1'],11,0.5,0.0,0.5
24,['PD-1'],12,0.4090909090909091,0.5806451612903226,0.5
24,['PD-1'],13,0.4090909090909091,0.23529411764705882,0.5666666666666667
24,['PD-1'],14,0.36363636363636365,0.0,0.5
24,['PD-1'],15,0.45454545454545453,0.0,0.5
24,['PD-1'],16,0.5454545454545454,0.0,0.5
24,['PD-1'],17,0.5909090909090909,0.0,0.5
24,['PD-1'],18,0.45454545454545453,0.625,0.5
24,['PD-1'],19,0.5,0.0,0.5
24,['PD-1'],20,0.45454545454545453,0.14285714285714288,0.5384615384615384
24,['PD-1'],21,0.5,0.0,0.5
24,['PD-1'],22,0.36363636363636365,0.2222222222222222,0.5625
24,['PD-1'],23,0.5454545454545454,0.0,0.5
24,['PD-1'],24,0.45454545454545453,0.625,0.5
24,['PD-1'],25,0.4090909090909091,0.5806451612903226,0.5
24,['PD-1'],26,0.3181818181818182,0.4827586206896552,0.5
24,['PD-1'],27,0.4090909090909091,0.0,0.5
24,['PD-1'],28,0.36363636363636365,0.5333333333333333,0.5
24,['PD-1'],29,0.45454545454545453,0.0,0.5
24,['PD-1'],30,0.5454545454545454,0.0,0.5
24,['PD-1'],31,0.5454545454545454,0.0,0.5
24,['PD-1'],32,0.4090909090909091,0.13333333333333333,0.5357142857142857
