month,Features,No,score,F1,AUC
12,"['TNM-Stage', 'CD4']",54,0.4375,0.5714285714285714,0.4841269841269842
12,"['TNM-Stage', 'CD4']",55,0.6875,0.6666666666666667,0.7166666666666668
12,"['TNM-Stage', 'CD4']",56,0.6875,0.761904761904762,0.65
12,"['TNM-Stage', 'CD4']",57,0.625,0.6250000000000001,0.6349206349206349
12,"['TNM-Stage', 'CD4']",58,0.5,0.5555555555555556,0.5666666666666668
12,"['TNM-Stage', 'CD4']",59,0.75,0.7777777777777777,0.7666666666666667
12,"['TNM-Stage', 'CD4']",60,0.625,0.7272727272727272,0.5666666666666667
12,"['TNM-Stage', 'CD4']",61,0.5,0.5,0.5079365079365079
12,"['TNM-Stage', 'CD4']",62,0.5,0.6363636363636364,0.41818181818181815
12,"['TNM-Stage', 'CD4']",63,0.75,0.7777777777777778,0.7777777777777778
12,"['TNM-Stage', 'CD4']",64,0.5,0.6,0.5396825396825397
12,"['TNM-Stage', 'CD4']",65,0.625,0.7,0.6
12,"['TNM-Stage', 'CD4']",66,0.5625,0.4615384615384615,0.7307692307692308
12,"['TNM-Stage', 'CD4']",67,0.6875,0.6153846153846153,0.6833333333333332
12,"['TNM-Stage', 'CD4']",68,0.5625,0.5882352941176471,0.6272727272727273
12,"['TNM-Stage', 'CD4']",69,0.375,0.2857142857142857,0.39682539682539686
12,"['TNM-Stage', 'CD4']",70,0.5625,0.5333333333333333,0.5625
12,"['TNM-Stage', 'CD4']",71,0.4375,0.39999999999999997,0.4375
12,"['TNM-Stage', 'CD4']",72,0.625,0.5,0.7692307692307692
12,"['TNM-Stage', 'CD4']",73,0.5,0.5,0.5333333333333333
12,"['TNM-Stage', 'CD4']",74,0.75,0.7499999999999999,0.8
12,"['TNM-Stage', 'CD4']",75,0.5625,0.5882352941176471,0.6166666666666667
12,"['TNM-Stage', 'CD4']",76,0.625,0.7,0.6
12,"['TNM-Stage', 'CD4']",77,0.5,0.5000000000000001,0.5818181818181818
12,"['TNM-Stage', 'CD4']",78,0.625,0.7272727272727274,0.5873015873015872
12,"['TNM-Stage', 'CD4']",79,0.5625,0.631578947368421,0.5476190476190477
12,"['TNM-Stage', 'CD4']",80,0.6875,0.7058823529411765,0.6875
12,"['TNM-Stage', 'CD4']",81,0.75,0.7777777777777777,0.75
12,"['TNM-Stage', 'CD4']",82,0.5625,0.36363636363636365,0.5625
12,"['TNM-Stage', 'CD4']",83,0.75,0.75,0.7619047619047621
12,"['TNM-Stage', 'CD4']",84,0.375,0.4444444444444444,0.43333333333333324
12,"['TNM-Stage', 'CD4']",85,0.6875,0.761904761904762,0.6875
12,"['TNM-Stage', 'CD4']",86,0.5,0.42857142857142855,0.5
12,"['TNM-Stage', 'CD4']",87,0.5625,0.5882352941176471,0.5625
12,"['TNM-Stage', 'CD4']",88,0.6875,0.6666666666666667,0.7063492063492064
12,"['TNM-Stage', 'CD4']",89,0.625,0.5714285714285715,0.625
12,"['TNM-Stage', 'CD4']",90,0.375,0.4444444444444444,0.3968253968253968
12,"['TNM-Stage', 'CD4']",91,0.5,0.5,0.5333333333333333
12,"['TNM-Stage', 'CD4']",92,0.75,0.8181818181818181,0.8461538461538461
12,"['TNM-Stage', 'CD4']",93,0.5,0.5000000000000001,0.5818181818181819
12,"['TNM-Stage', 'CD4']",94,0.6875,0.7368421052631577,0.6746031746031745
12,"['TNM-Stage', 'CD4']",95,0.4375,0.18181818181818182,0.40476190476190477
12,"['TNM-Stage', 'CD4']",96,0.4375,0.5263157894736842,0.42063492063492064
12,"['TNM-Stage', 'CD4']",97,0.6875,0.7058823529411764,0.7063492063492064
12,"['TNM-Stage', 'CD4']",98,0.5,0.6,0.5396825396825397
12,"['TNM-Stage', 'CD4']",99,0.5625,0.5882352941176471,0.5634920634920635
12,"['TNM-Stage', 'CD4']",100,0.5625,0.46153846153846156,0.5952380952380952
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",1,0.75,0.6666666666666666,0.8333333333333334
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",2,0.5625,0.5882352941176471,0.6166666666666667
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",3,0.6875,0.7368421052631579,0.6875
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",4,0.6875,0.6666666666666666,0.6904761904761906
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",5,0.5625,0.631578947368421,0.5625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",6,0.625,0.5,0.6666666666666666
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",7,0.5625,0.5882352941176471,0.5625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",8,0.5625,0.5333333333333333,0.5793650793650794
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",9,0.625,0.7000000000000001,0.6031746031746033
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",10,0.625,0.625,0.6666666666666666
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",11,0.5,0.6,0.4666666666666667
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",12,0.4375,0.3076923076923077,0.4375
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",13,0.625,0.7,0.6
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",14,0.625,0.6666666666666665,0.6507936507936507
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",15,0.3125,0.35294117647058826,0.30952380952380953
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",16,0.5625,0.4615384615384615,0.5625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",17,0.4375,0.39999999999999997,0.4375
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",18,0.6875,0.7058823529411765,0.6904761904761905
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",19,0.625,0.7,0.6
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",20,0.625,0.5,0.6666666666666666
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",21,0.5625,0.631578947368421,0.55
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",22,0.8125,0.8695652173913043,0.7916666666666666
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",23,0.5,0.5555555555555556,0.5272727272727272
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",24,0.5,0.4285714285714285,0.5666666666666668
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",25,0.5,0.5,0.5079365079365079
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",26,0.6875,0.7058823529411765,0.6875
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",27,0.75,0.7777777777777778,0.746031746031746
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",28,0.625,0.625,0.7272727272727273
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",29,0.6875,0.6666666666666667,0.7063492063492064
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",30,0.5,0.3333333333333333,0.4761904761904762
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",31,0.5625,0.631578947368421,0.5952380952380953
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",32,0.375,0.4444444444444444,0.4871794871794872
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",33,0.625,0.5714285714285715,0.625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",34,0.5,0.6,0.47619047619047616
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",35,0.625,0.6666666666666665,0.6507936507936507
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",36,0.6875,0.6153846153846154,0.6875
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",37,0.5625,0.5333333333333333,0.5833333333333333
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",38,0.625,0.4,0.625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",39,0.5625,0.5333333333333333,0.5793650793650794
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",40,0.5,0.5555555555555556,0.4920634920634921
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",41,0.5,0.5,0.5
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",42,0.5,0.5,0.5
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",43,0.5,0.5000000000000001,0.5818181818181819
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",44,0.75,0.7777777777777778,0.746031746031746
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",45,0.4375,0.4,0.45000000000000007
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",46,0.4375,0.5263157894736842,0.41666666666666663
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",47,0.5625,0.5333333333333333,0.5625
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",48,0.6875,0.7058823529411764,0.7063492063492064
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",49,0.5625,0.3636363636363636,0.6111111111111112
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",50,0.875,0.8888888888888888,0.873015873015873
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",51,0.6875,0.5454545454545454,0.6587301587301587
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",52,0.6875,0.6666666666666666,0.6904761904761906
12,"['TNM-Stage', 'CD4', 'PD-1', 'GAL 9 TIL', 'HLA TIL']",53,0.6875,0.5454545454545454,0.6587301587301587
