month,Features,No,score,F1,AUC
12,['PD-1'],3,0.3333333333333333,0.125,0.5333333333333333
12,['PD-1'],4,0.5714285714285714,0.0,0.5
12,['PD-1'],5,0.42857142857142855,0.6,0.5
12,['PD-1'],6,0.3333333333333333,0.0,0.5
12,['PD-1'],7,0.47619047619047616,0.0,0.5
12,['PD-1'],8,0.42857142857142855,0.14285714285714288,0.5384615384615384
12,['PD-1'],9,0.42857142857142855,0.14285714285714288,0.5384615384615384
12,['PD-1'],10,0.38095238095238093,0.13333333333333333,0.5357142857142857
12,['PD-1'],11,0.5238095238095238,0.16666666666666669,0.5454545454545454
12,['PD-1'],12,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],13,0.47619047619047616,0.15384615384615385,0.5416666666666666
12,['PD-1'],14,0.5238095238095238,0.0,0.5
12,['PD-1'],15,0.5238095238095238,0.0,0.5
12,['PD-1'],16,0.6190476190476191,0.19999999999999998,0.5555555555555556
12,['PD-1'],17,0.5238095238095238,0.16666666666666669,0.5454545454545454
12,['PD-1'],18,0.5714285714285714,0.18181818181818182,0.55
12,['PD-1'],19,0.47619047619047616,0.15384615384615385,0.5416666666666666
12,['PD-1'],20,0.38095238095238093,0.5517241379310345,0.5
12,['PD-1'],21,0.5714285714285714,0.0,0.5
12,['PD-1'],22,0.42857142857142855,0.0,0.5
12,['PD-1'],23,0.5238095238095238,0.0,0.5
12,['PD-1'],24,0.47619047619047616,0.15384615384615385,0.5416666666666666
12,['PD-1'],25,0.5714285714285714,0.18181818181818182,0.55
12,['PD-1'],26,0.3333333333333333,0.5,0.5
12,['PD-1'],27,0.42857142857142855,0.0,0.5
12,['PD-1'],28,0.5238095238095238,0.0,0.5
12,['PD-1'],29,0.42857142857142855,0.0,0.5
12,['PD-1'],30,0.5238095238095238,0.0,0.5
12,['PD-1'],31,0.5714285714285714,0.0,0.5
12,['PD-1'],32,0.42857142857142855,0.14285714285714288,0.5384615384615384
